# Pathway	Plrevelo-FD21771986_Abundance	Plrevelo-FD21772050_Abundance	Plrevelo-FD21772081_Abundance	Plrevelo-FD21772173_Abundance	Plrevelo-FD21772179_Abundance	Plrevelo-FD21772189_Abundance	Plrevelo-FD21772205_Abundance	Plrevelo-FD21772244_Abundance	Plrevelo-FD21772250_Abundance	Plrevelo-FD21772261_Abundance	Plrevelo-FD21772292_Abundance	Plrevelo-FD21772298_Abundance	Plrevelo-FD21772337_Abundance	Plrevelo-FD21772346_Abundance	Plrevelo-FD21772347_Abundance	Plrevelo-FD21772351_Abundance	Plrevelo-FD21772392_Abundance	Plrevelo-FD21772426_Abundance	Plrevelo-FD21772472_Abundance	Plrevelo-FD21772506_Abundance	Plrevelo-FD21772578_Abundance	Plrevelo-FD21772697_Abundance	Plrevelo-FD21772699_Abundance	Plrevelo-FD21772702_Abundance	Plrevelo-FD21772766_Abundance	Plrevelo-FD21772802_Abundance	Plrevelo-FD21772806_Abundance	Plrevelo-FD21772808_Abundance	Plrevelo-FD21772863_Abundance	Plrevelo-FD21772880_Abundance	Plrevelo-FD21772902_Abundance	Plrevelo-FD21772906_Abundance	Plrevelo-FD21772908_Abundance	Plrevelo-FD21772910_Abundance	Plrevelo-FD21772934_Abundance	Plrevelo-FD21772976_Abundance	Plrevelo-FD21773016_Abundance	Plrevelo-FD21773025_Abundance	Plrevelo-FD21773044_Abundance	Plrevelo-FD21773059_Abundance	Plrevelo-FD21773104_Abundance	Plrevelo-FD21773106_Abundance	Plrevelo-FD21773116_Abundance	Plrevelo-FD21773140_Abundance	Plrevelo-FD21773174_Abundance	Plrevelo-FD21773221_Abundance	Plrevelo-FD21773259_Abundance	Plrevelo-FD21773306_Abundance	Plrevelo-FD21773308_Abundance	Plrevelo-FD21773309_Abundance	Plrevelo-FD21773313_Abundance	Plrevelo-FD21773335_Abundance	Plrevelo-FD21773336_Abundance	Plrevelo-FD21773352_Abundance	Plrevelo-FD21773369_Abundance	Plrevelo-FD21773450_Abundance	Plrevelo-FD21773461_Abundance	Plrevelo-FD21773511_Abundance	Plrevelo-FD21773537_Abundance	Plrevelo-FD21773545_Abundance	Plrevelo-FD21773589_Abundance	Plrevelo-FD21773630_Abundance	Plrevelo-FD21773644_Abundance	Plrevelo-FD21773653_Abundance	Plrevelo-FD21773669_Abundance	Plrevelo-FD21773675_Abundance	Plrevelo-FD21773737_Abundance	Plrevelo-FD21773744_Abundance	Plrevelo-FD21773746_Abundance	Plrevelo-FD21773752_Abundance	Plrevelo-FD21773775_Abundance	Plrevelo-FD21773783_Abundance	Plrevelo-FD21773819_Abundance	Plrevelo-FD21773832_Abundance	Plrevelo-FD21773841_Abundance	Plrevelo-FD21773846_Abundance	Plrevelo-FD21773847_Abundance	Plrevelo-FD21773858_Abundance	Plrevelo-FD21773873_Abundance	Plrevelo-FD21773934_Abundance	Plrevelo-FD21773965_Abundance	Plrevelo-FD21773988_Abundance	Plrevelo-FD21774007_Abundance	Plrevelo-FD21774021_Abundance	Plrevelo-FD21774037_Abundance	Plrevelo-FD21774042_Abundance	Plrevelo-FD21774045_Abundance	Plrevelo-FD21774064_Abundance	Plrevelo-FD21774070_Abundance	Plrevelo-FD21774113_Abundance	Plrevelo-FD21774123_Abundance	Plrevelo-FD21774163_Abundance	Plrevelo-FD21774168_Abundance	Plrevelo-FD21774169_Abundance	Plrevelo-FD21774233_Abundance	Plrevelo-FD21774318_Abundance	Plrevelo-FD21774370_Abundance	Plrevelo-FD21774401_Abundance	Plrevelo-FD21774408_Abundance	Plrevelo-FD21774415_Abundance	Plrevelo-FD21774444_Abundance	Plrevelo-FD21774492_Abundance	Plrevelo-FD21774498_Abundance	Plrevelo-FD21774517_Abundance	Plrevelo-FD21774522_Abundance	Plrevelo-FD21774523_Abundance	Plrevelo-FD21774524_Abundance	Plrevelo-FD21774545_Abundance	Plrevelo-FD21774611_Abundance	Plrevelo-FD21774623_Abundance	Plrevelo-FD21774626_Abundance	Plrevelo-FD21774642_Abundance	Plrevelo-FD21774681_Abundance	Plrevelo-FD21774695_Abundance	Plrevelo-FD21774702_Abundance	Plrevelo-FD21774708_Abundance	Plrevelo-FD21774709_Abundance	Plrevelo-FD21774719_Abundance	Plrevelo-FD21774760_Abundance	Plrevelo-FD21774779_Abundance	Plrevelo-FD21774799_Abundance	Plrevelo-FD21774809_Abundance	Plrevelo-FD21774818_Abundance	Plrevelo-FD21774821_Abundance	Plrevelo-NT1_J_Abundance	Plrevelo-NT1_M_Abundance	Plrevelo-NT2_J_Abundance	Plrevelo-NT2_M_Abundance	Plrevelo-NT3_J_Abundance	Plrevelo-NT3_M_Abundance	Plrevelo-NT4_J_Abundance	Plrevelo-NT4_M_Abundance	Plrevelo-NT5_J_Abundance	Plrevelo-NT5_M_Abundance	Plrevelo-Tlib1_J_Abundance	Plrevelo-Tlib1_M_Abundance	Plrevelo-Tlib2_J_Abundance	Plrevelo-Tlib2_M_Abundance	Plrevelo-Tlib3_J_Abundance	Plrevelo-Tlib3_M_Abundance	Plrevelo-Tlib4_J_Abundance	Plrevelo-Tlib4_M_Abundance	Plrevelo-Tlib5_J_Abundance	Plrevelo-Tlib5_M_Abundance
PWY-5920: superpathway of heme b biosynthesis from glycine|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.9609197520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.4159581561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895.5441521545	0	0	0	0	0	0	0	15.3605654526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5941: glycogen degradation II	0	0	0	0	6139.0739310082	0	1050.0811554143	1091.0134850601	0	0	0	0	0	0	0	0	138.6585517765	0	0	484.0524089433	0	0	0	0	0	8719.5157211171	0	1901.3656186861	0	914.3393247278	99.3749459102	0	0	0	0	0	248.2361838350	0	1461.0063889150	1199.4610218849	0	0	1032.1993994816	613.7533838069	278.2104201946	0	0	4047.3194222932	0	0	8302.5920901187	4781.4953639132	691.8061667746	0	0	943.2294360233	0	161.0921447786	15324.9712667184	0	0	0	0	2917.7991265130	1465.4079048082	192.2823935945	0	35.0123574314	0	3180.0393464081	44405.5307303677	0	0	549.4255562312	0	0	0	0	10065.2141949741	682.5434961583	0	0	0	14238.3925804608	0	62.8397980286	14522.8558293851	0	1630.4113369306	0	0	0	422.7867639696	0	0	0	1887.2707555366	0	0	0	0	0	0	0	122.3473954112	0	0	0	0	0	1821.2225944608	0	2098.5297694304	0	0	48.9849933999	0	0	0	0	0	6167.3741617249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5941: glycogen degradation II|unclassified	0	0	0	0	5392.7788481023	0	1050.0811554143	1091.0134850601	0	0	0	0	0	0	0	0	138.6585517765	0	0	484.0524089433	0	0	0	0	0	8719.5157211171	0	1859.2102185296	0	914.3393247278	99.3749459102	0	0	0	0	0	248.2361838350	0	1461.0063889150	1199.4610218849	0	0	1032.1993994816	613.7533838069	278.2104201946	0	0	4047.3194222932	0	0	8009.3971762290	1609.7829840209	691.8061667746	0	0	143.0985601546	0	161.0921447786	15324.9712667184	0	0	0	0	2917.7991265130	1465.4079048082	192.2823935945	0	35.0123574314	0	2174.5629119516	44405.5307303677	0	0	549.4255562312	0	0	0	0	6630.2069736622	682.5434961583	0	0	0	14238.3925804608	0	62.8397980286	14522.8558293851	0	1630.4113369306	0	0	0	422.7867639696	0	0	0	1887.2707555366	0	0	0	0	0	0	0	122.3473954112	0	0	0	0	0	1821.2225944608	0	2098.5297694304	0	0	48.9849933999	0	0	0	0	0	5623.1758613335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	0	0	0	0	1301.0890597361	0	0	338.8303119424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569.5067446702	0	1920.5516592225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1804.5338750990	0	0	0	0	0	0	0	643.4909927409	0	0	0	0	0	0	0	0	0	0	0	5385.2945447938	0	0	532.8785261341	0	0	0	0	0	0	0	0	0	2825.6036628619	0	0	0	0	0	0	0	0	0	0	0	0	494.7934024634	0	0	0	0	0	0	0	613.6434996967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5399.1433210671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)|unclassified	0	0	0	0	1301.0890597361	0	0	338.8303119424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569.5067446702	0	1913.1502227029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1804.5338750990	0	0	0	0	0	0	0	643.4909927409	0	0	0	0	0	0	0	0	0	0	0	5385.2945447938	0	0	532.8785261341	0	0	0	0	0	0	0	0	0	1292.4544510216	0	0	0	0	0	0	0	0	0	0	0	0	494.7934024634	0	0	0	0	0	0	0	613.6434996967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711.8493763415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5972: stearate biosynthesis I (animals)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2740094375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5972: stearate biosynthesis I (animals)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2740094375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5973: cis-vaccenate biosynthesis	0	0	0	0	1816.1022633464	0	169.4859387332	374.0586268615	0	0	0	0	0	0	0	84.3647921295	0	0	0	695.1669986483	0	0	0	0	0	836.8188692136	0	2886.3405731376	0	460.7945849124	32.1284090475	0	0	0	0	0	0	678.1616191581	139.0182877462	246.3887597465	0	0	672.9935122210	783.5152050741	1487.1638515884	0	0	2410.5638318610	0	0	1922.7335062926	1929.6118078664	557.1851373957	0	0	810.5314608708	1236.6527454172	0	1891.2289943281	0	0	0	0	744.4567882321	1373.0074674006	525.7048832909	0	0	0	3483.5649880393	5159.0692576038	0	0	638.6616453535	136.2700058875	0	186.8694857224	0	5461.6087227401	3294.7209223884	0	0	0	3405.9626014730	0	0	832.6437220369	0	958.5704360535	0	0	0	0	0	0	0	376.3699311656	0	0	0	0	0	0	0	537.1330829174	0	0	16.1398037619	0	0	0	0	292.1509298253	0	0	1386.9376403638	0	0	0	0	0	6710.5761705893	0	188.3609744731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5973: cis-vaccenate biosynthesis|unclassified	0	0	0	0	1816.1022633464	0	167.5327609500	374.0586268615	0	0	0	0	0	0	0	84.3647921295	0	0	0	695.1669986483	0	0	0	0	0	836.8188692136	0	2341.7307432732	0	460.7945849124	32.1284090475	0	0	0	0	0	0	678.1616191581	139.0182877462	246.3887597465	0	0	653.1464678589	783.5152050741	1487.1638515884	0	0	2410.5638318610	0	0	1922.7335062926	1929.6118078664	557.1851373957	0	0	810.5314608708	1236.6527454172	0	1891.2289943281	0	0	0	0	744.4567882321	1373.0074674006	525.7048832909	0	0	0	1579.9984742894	5159.0692576038	0	0	638.6616453535	136.2700058875	0	186.8694857224	0	5461.6087227401	2983.3976293530	0	0	0	1210.8015821081	0	0	832.6437220369	0	958.5704360535	0	0	0	0	0	0	0	376.3699311656	0	0	0	0	0	0	0	537.1330829174	0	0	16.1398037619	0	0	0	0	292.1509298253	0	0	1386.9376403638	0	0	0	0	0	2513.5876797137	0	188.3609744731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5981: CDP-diacylglycerol biosynthesis III	0	0	0	0	279.3174696876	0	89.3154587259	49.2684225246	0	0	0	0	0	0	0	120.0031936816	142.6592557562	0	0	0	0	0	0	0	0	371.0179699010	0	134.4559975280	0	51.2255402595	0	0	0	0	0	0	0	278.1763865134	0	44.4876845583	0	0	131.7670587373	59.6779161995	0	0	0	433.9642493603	0	0	91.7332362155	214.1897476983	0	0	729.7281571839	0	0	0	325.0428194156	0	0	0	0	83.4215780460	140.2356697075	0	0	0	0	306.3865367529	2291.3453255147	0	0	29.5946744994	174.3323777064	0	83.8537911176	0	420.8975048533	0	0	0	0	398.1377040812	0	0	523.5906422578	0	13.1473188809	0	0	0	37.5298188022	0	0	0	82.4543279603	0	0	0	0	0	0	0	0	0	0	22.9283414894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5981: CDP-diacylglycerol biosynthesis III|unclassified	0	0	0	0	279.3174696876	0	89.3154587259	49.2684225246	0	0	0	0	0	0	0	120.0031936816	142.6592557562	0	0	0	0	0	0	0	0	371.0179699010	0	134.4559975280	0	51.2255402595	0	0	0	0	0	0	0	278.1763865134	0	44.4876845583	0	0	131.7670587373	59.6779161995	0	0	0	433.9642493603	0	0	91.7332362155	214.1897476983	0	0	729.7281571839	0	0	0	325.0428194156	0	0	0	0	83.4215780460	140.2356697075	0	0	0	0	305.5410269843	2291.3453255147	0	0	29.5946744994	174.3323777064	0	83.8537911176	0	420.8975048533	0	0	0	0	398.1377040812	0	0	523.5906422578	0	13.1473188809	0	0	0	37.5298188022	0	0	0	82.4543279603	0	0	0	0	0	0	0	0	0	0	22.9283414894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5989: stearate biosynthesis II (bacteria and plants)	0	0	0	0	855.8343689699	0	97.3172737084	110.2995747762	0	0	0	0	0	0	0	236.4295884555	0	0	0	447.0857681626	0	0	0	0	0	528.3304557454	0	1990.9666246221	0	203.7606825247	33.6131652531	0	49.1758435041	0	0	0	0	746.1416830377	120.5888982121	25.0545412129	0	0	425.8194792649	17.6991468070	755.3158487966	0	0	2200.7382866002	0	0	1171.5278997125	675.4145923287	486.2437158668	0	0	87.0550644326	540.8508663481	0	710.1123023727	0	0	0	0	717.2454098351	910.5273459144	0	0	0	0	1313.2266514628	2648.2762688319	0	0	512.5596937684	1000.7098000918	0	93.5738510308	0	1754.7946121228	2064.3958599101	0	0	0	1106.0886431427	0	0	539.2900907242	0	120.1335577940	0	0	0	0	0	0	0	439.1682764234	0	0	0	0	0	0	0	191.5669365817	0	0	0	0	0	0	0	0	0	0	551.7735637600	0	0	0	0	0	5628.5462481610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5989: stearate biosynthesis II (bacteria and plants)|unclassified	0	0	0	0	855.8343689699	0	96.7774014626	110.2995747762	0	0	0	0	0	0	0	236.4295884555	0	0	0	447.0857681626	0	0	0	0	0	528.3304557454	0	1990.9666246221	0	203.7606825247	33.6131652531	0	49.1758435041	0	0	0	0	746.1416830377	120.5888982121	25.0545412129	0	0	425.8194792649	17.6991468070	755.3158487966	0	0	2200.7382866002	0	0	1171.5278997125	675.4145923287	486.2437158668	0	0	87.0550644326	540.8508663481	0	710.1123023727	0	0	0	0	717.2454098351	910.5273459144	0	0	0	0	992.6188610074	2648.2762688319	0	0	512.5596937684	1000.7098000918	0	93.5738510308	0	1754.7946121228	1957.7251244939	0	0	0	852.3704307397	0	0	539.2900907242	0	120.1335577940	0	0	0	0	0	0	0	439.1682764234	0	0	0	0	0	0	0	191.5669365817	0	0	0	0	0	0	0	0	0	0	551.7735637600	0	0	0	0	0	2290.5802514604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0	0	0	0	38.1479456122	0	0	47.3842647125	0	0	0	0	0	0	0	206.2628083238	0	0	0	27.4551077465	0	0	0	0	0	222.7258570462	0	303.5936557438	0	85.6929903329	99.4289239055	0	65.5112225713	0	0	0	0	84.4878882268	0	0	0	0	0	0	0	0	0	1048.9442904701	0	0	604.6106696768	706.3530750036	264.2590265943	0	0	0	0	0	136.1170281098	0	0	0	0	0	272.0190254545	0	0	0	0	1473.0747602151	220.0737174044	0	0	101.1407836133	428.0884161724	0	0	0	599.4193067455	174.4402324182	0	0	0	131.2654173280	0	0	0	0	0	0	0	0	0	0	0	0	1225.5404059676	0	0	0	0	0	0	0	120.6829393937	0	0	0	0	23.0424214592	0	0	0	0	0	0	0	0	0	0	11.5491094666	784.1765057436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|unclassified	0	0	0	0	38.1479456122	0	0	47.3842647125	0	0	0	0	0	0	0	206.2628083238	0	0	0	27.4551077465	0	0	0	0	0	222.7258570462	0	303.5936557438	0	85.6929903329	99.4289239055	0	65.5112225713	0	0	0	0	84.4878882268	0	0	0	0	0	0	0	0	0	1048.9442904701	0	0	604.6106696768	706.3530750036	264.2590265943	0	0	0	0	0	136.1170281098	0	0	0	0	0	272.0190254545	0	0	0	0	1473.0747602151	220.0737174044	0	0	101.1407836133	428.0884161724	0	0	0	599.4193067455	174.4402324182	0	0	0	131.2654173280	0	0	0	0	0	0	0	0	0	0	0	0	1225.5404059676	0	0	0	0	0	0	0	120.6829393937	0	0	0	0	23.0424214592	0	0	0	0	0	0	0	0	0	0	11.5491094666	692.3324630434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0	0	0	0	30.7052865691	0	0	39.1109269974	0	0	0	0	0	0	0	186.6813081599	0	0	0	39.8883788415	0	0	0	0	0	202.7684420757	0	361.4374056877	0	119.4890305255	216.1635311731	0	99.2409836686	0	0	0	0	213.6224222472	0	0	0	0	0	0	0	0	0	926.4257412434	0	0	684.5493673073	621.7617648387	220.3048508504	0	0	0	0	0	140.2903048868	0	0	0	0	0	451.1298154281	0	0	22.8820697443	0	1506.3765053942	276.1243970558	0	0	83.9064506270	443.2238286946	0	0	0	779.5062906932	692.3915626820	0	0	0	112.1037609974	0	0	0	0	0	0	0	0	0	0	0	0	1370.2582587971	0	0	0	0	0	0	0	151.9120726623	0	0	0	0	23.6818343521	0	0	0	0	0	0	0	0	0	0	10.7217964300	1207.8598003450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|unclassified	0	0	0	0	30.7052865691	0	0	39.1109269974	0	0	0	0	0	0	0	186.6813081599	0	0	0	39.8883788415	0	0	0	0	0	202.7684420757	0	361.4374056877	0	119.4890305255	216.1635311731	0	99.2409836686	0	0	0	0	213.6224222472	0	0	0	0	0	0	0	0	0	926.4257412434	0	0	684.5493673073	621.7617648387	220.3048508504	0	0	0	0	0	140.2903048868	0	0	0	0	0	451.1298154281	0	0	22.8820697443	0	1506.3765053942	276.1243970558	0	0	83.9064506270	443.2238286946	0	0	0	779.5062906932	692.3915626820	0	0	0	112.1037609974	0	0	0	0	0	0	0	0	0	0	0	0	1370.2582587971	0	0	0	0	0	0	0	151.9120726623	0	0	0	0	23.6818343521	0	0	0	0	0	0	0	0	0	0	10.7217964300	962.1187599040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I	0	0	0	0	148.2577050151	0	0	344.3852825272	0	0	0	0	0	0	0	0	0	0	0	385.1169865051	0	0	0	0	0	313.0075168353	0	389.4681570627	0	299.3347207330	29.5582667345	0	31.5549148858	0	0	0	0	270.6294507761	0	0	0	0	915.9289890443	0	55.2424400043	0	0	852.2382650876	0	0	606.3045442755	724.5191506736	0	0	0	53.8613223253	71.2933721879	0	91.1166961636	134.7419095022	0	0	184.8858018658	91.0758647221	394.9525411180	99.9745639484	0	0	0	2649.5396639003	257.5243251485	0	0	239.9847737992	0	0	0	0	1566.1875879342	2029.3151827324	0	0	0	96.4109493336	0	0	0	0	0	0	0	0	0	0	0	0	634.5651697606	0	0	0	0	0	0	0	94.1828133145	0	0	0	0	0	0	0	0	0	0	1040.1230299590	0	0	0	0	0	3719.5341298412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|unclassified	0	0	0	0	148.2577050151	0	0	344.3852825272	0	0	0	0	0	0	0	0	0	0	0	385.1169865051	0	0	0	0	0	313.0075168353	0	347.4825091654	0	299.3347207330	29.5582667345	0	31.5549148858	0	0	0	0	270.6294507761	0	0	0	0	915.9289890443	0	55.2424400043	0	0	852.2382650876	0	0	606.3045442755	724.5191506736	0	0	0	53.8613223253	71.2933721879	0	91.1166961636	134.7419095022	0	0	184.8858018658	91.0758647221	394.9525411180	99.9745639484	0	0	0	1510.5997965734	257.5243251485	0	0	239.9847737992	0	0	0	0	1566.1875879342	735.1102102816	0	0	0	96.4109493336	0	0	0	0	0	0	0	0	0	0	0	0	634.5651697606	0	0	0	0	0	0	0	94.1828133145	0	0	0	0	0	0	0	0	0	0	1040.1230299590	0	0	0	0	0	657.3649175334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	60.7964373488	0	0	0	143.5984280547	0	0	361.9667513237	0	0	47.2917524346	0	0	0	0	508.3600131485	49.9814290551	0	0	360.2054352127	0	0	0	0	0	206.4055593433	0	333.9073894724	0	289.2009185906	24.9831955151	102.6387273381	41.8730030020	0	0	0	0	436.8024179622	0	0	0	0	1076.0353346355	0	0	0	0	844.0308342753	0	0	1227.4561409489	905.4407801850	0	0	0	49.7096762703	61.0482471288	0	268.5561087903	140.4766892034	0	0	185.2294108319	84.5708389874	403.5370129575	66.5545348577	0	0	0	3282.8246624386	286.5167045221	0	0	254.7235465977	443.8188664450	0	14.5067173710	0	1566.8783999891	3308.8343391047	0	0	0	147.4930925178	0	0	125.5589970785	0	41.4918149800	0	0	78.6278761269	0	0	0	0	630.6099272328	0	0	0	0	0	0	0	110.1997343413	0	0	0	0	0	0	0	0	0	0	1168.4711551068	0	0	0	0	10.9320216749	4491.2779269858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	60.7964373488	0	0	0	143.5984280547	0	0	361.9667513237	0	0	47.2917524346	0	0	0	0	508.3600131485	49.9814290551	0	0	360.2054352127	0	0	0	0	0	206.4055593433	0	296.9889358724	0	289.2009185906	24.9831955151	102.6387273381	41.8730030020	0	0	0	0	436.8024179622	0	0	0	0	1076.0353346355	0	0	0	0	844.0308342753	0	0	1227.4561409489	905.4407801850	0	0	0	49.7096762703	61.0482471288	0	268.5561087903	140.4766892034	0	0	185.2294108319	84.5708389874	403.5370129575	66.5545348577	0	0	0	1600.4753761967	286.5167045221	0	0	254.7235465977	443.8188664450	0	14.5067173710	0	1566.8783999891	690.7634370033	0	0	0	147.4930925178	0	0	125.5589970785	0	41.4918149800	0	0	78.6278761269	0	0	0	0	630.6099272328	0	0	0	0	0	0	0	110.1997343413	0	0	0	0	0	0	0	0	0	0	1168.4711551068	0	0	0	0	10.9320216749	600.6793060186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0	0	0	0	1487.7869536039	0	125.1115271291	413.6924250085	0	0	0	0	0	0	0	411.6061421120	0	0	0	0	0	0	0	0	0	649.1216669595	0	1290.1040490374	0	102.5986831103	43.5138568054	0	0	0	0	0	0	0	0	163.2015470640	0	0	564.3374502093	181.9024153475	46.5979434234	0	0	1364.3724360868	0	0	1446.6313683585	1789.5194612017	1626.9953743737	0	0	250.1093757362	0	0	1400.1025508572	17.7500982977	15.9056997891	0	0	298.4783976810	127.7116875509	0	0	0	0	864.5976028457	7605.8792150354	0	0	28.0399826932	450.8598360318	0	143.0520926623	0	2686.9506648959	21.9049291674	0	0	0	1160.1354461375	0	0	756.7407366023	0	1391.2060864515	0	0	0	0	0	0	0	394.5383972702	0	0	0	0	0	0	0	45.9976643379	0	0	88.9279580522	0	0	0	0	689.1099566558	0	0	448.6202587617	0	0	0	0	0	40.5428732179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	0	0	0	0	1487.7869536039	0	125.1115271291	413.6924250085	0	0	0	0	0	0	0	411.6061421120	0	0	0	0	0	0	0	0	0	649.1216669595	0	1290.1040490374	0	102.5986831103	43.5138568054	0	0	0	0	0	0	0	0	163.2015470640	0	0	564.3374502093	181.9024153475	46.5979434234	0	0	1364.2554138168	0	0	1446.6313683585	1789.5194612017	1611.0143274072	0	0	250.1093757362	0	0	1400.1025508572	17.7500982977	15.9056997891	0	0	298.4783976810	127.7116875509	0	0	0	0	843.7408062118	7605.8792150354	0	0	28.0399826932	450.8598360318	0	143.0520926623	0	2686.9506648959	21.8983013795	0	0	0	1009.4756145857	0	0	756.7407366023	0	1391.2060864515	0	0	0	0	0	0	0	394.5383972702	0	0	0	0	0	0	0	45.9976643379	0	0	88.9279580522	0	0	0	0	689.1099566558	0	0	447.5751958831	0	0	0	0	0	40.4887460443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0	0	0	0	1850.6430350696	0	163.5269634482	566.4521598527	0	0	0	0	0	0	0	875.9414022942	350.8005072599	0	0	0	0	0	0	0	0	930.5838920428	0	1612.5523939608	0	154.2508852643	194.2677106918	0	0	0	0	0	0	0	0	256.6665781487	0	0	854.4907119566	637.4760586798	76.6122059798	0	0	2023.9366508333	0	0	1979.2527199213	2589.8484906470	2633.9436126911	0	0	369.6605903841	0	30.9946345037	2644.4623815286	41.1236369856	0	0	0	403.3485242821	214.1035619960	0	0	0	0	1276.3491958343	12347.6505888013	0	0	41.8673504129	1640.0877953260	0	215.0833892715	0	3848.7888197076	32.8206495327	0	0	0	1498.9563989479	0	0	1011.4037140572	0	1786.7043718229	0	0	0	0	0	0	0	301.4264602038	0	0	0	0	0	0	0	204.2090279639	0	0	0	0	77.9541960112	0	0	891.1856208709	0	0	996.6456533302	0	0	0	0	0	60.5087259910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
